timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435298989372,-1.5,-0.8125,-1.375,2.191068517869763,-1.5,0.8125,-1.375
1435298989769,1.625,-0.3125,-2.6875,3.1560952932381494,1.625,0.3125,-2.6875
1435298989771,2.0625,0.375,0.0625,2.0972452169453146,2.0625,-0.375,0.0625
1435298989772,-0.6875,1.0625,-2.9375,3.1985103954809966,-0.6875,-1.0625,-2.9375
1435298990167,-0.25,2.6875,1.3125,3.0013018008857424,-0.25,-2.6875,1.3125
1435298990169,-2.125,0.3125,-1.1875,2.4542692395089825,-2.125,-0.3125,-1.1875
1435298990170,1,0,-0.375,1.0680004681646913,1,0,-0.375
1435298990366,-1.6875,2.75,0.75,3.3125,-1.6875,-2.75,0.75
1435298990367,-1.0625,-0.625,2.0625,2.4027978483426358,-1.0625,0.625,2.0625
1435298990564,2.375,5.5625,-0.8125,6.102637749367072,2.375,-5.5625,-0.8125
1435298990962,1.5625,1.875,-0.5625,2.504683113689235,1.5625,-1.875,-0.5625
1435298990963,0.5625,1,-0.625,1.3065340600229296,0.5625,-1,-0.625
1435298991162,0.875,1.0625,1.75,2.2264391413196094,0.875,-1.0625,1.75
1435298991360,-2.25,-1.5625,-1.875,3.3195679312223754,-2.25,1.5625,-1.875
timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435299026740,1.6875,0.5,0.375,1.799522506110996,1.6875,-0.5,0.375
1435299026936,0.625,3.125,1.25,3.4232659844072884,0.625,-3.125,1.25
1435299027135,-1.25,-1.5625,5.375,5.73537542363183,-1.25,1.5625,5.375
1435299027333,-5.3125,8,-3.4375,10.19995404401412,-5.3125,-8,-3.4375
1435299027533,5.25,-0.0625,-0.1875,5.253718920916877,5.25,0.0625,-0.1875
1435299027731,-0.3125,0.4375,-1.8125,1.8905604327817718,-0.3125,-0.4375,-1.8125
1435299027932,0.1875,2.125,-0.0625,2.134171384870484,0.1875,-2.125,-0.0625
1435299028525,-0.375,1.3125,-0.6875,1.5283774075796854,-0.375,-1.3125,-0.6875
1435299028527,0.125,0.375,-1.25,1.3110110602126894,0.125,-0.375,-1.25
1435299028529,1.25,2.125,0.75,2.576941016011038,1.25,-2.125,0.75
1435299028724,-1.25,-0.9375,-0.25,1.5823736126465204,-1.25,0.9375,-0.25
1435299028923,0.5,0.3125,-0.4375,0.7342087577794206,0.5,-0.3125,-0.4375
1435299029122,-1.0625,1.0625,0.25,1.5232572008692427,-1.0625,-1.0625,0.25
1435299029320,-0.625,0.5,1.0625,1.3302372908620477,-0.625,-0.5,1.0625
1435299029520,2.375,2.9375,-0.625,3.8288583481241507,2.375,-2.9375,-0.625
1435299029917,-0.25,2.125,-1.25,2.478028450199876,-0.25,-2.125,-1.25
1435299029921,1,0.9375,-0.125,1.3764197215965774,1,-0.9375,-0.125
1435299030316,1.6875,2.0625,1.625,3.1212477472959432,1.6875,-2.0625,1.625
1435299030317,-1.5,-1.5,-3.75,4.3084219849035215,-1.5,1.5,-3.75
1435299030513,5.1875,-0.9375,-0.4375,5.289656770528689,5.1875,0.9375,-0.4375
1435299030713,-0.5,2.5625,0.5625,2.670732577402687,-0.5,-2.5625,0.5625
1435299030911,-0.875,-0.8125,-0.25,1.219951330996446,-0.875,0.8125,-0.25
1435299031110,0.4375,-0.5625,-1.3125,1.4934753931685651,0.4375,0.5625,-1.3125
